date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
1991-12-27,AAPL,,,Q1,1863000000,1049000000,813000000,0.436393,131000000,420000000,0.0,0.0,551000000,1600000000,0.0,50000000.0,318000000,0.170692,263000000.0,0.14117,5000000.0,268000000.0,0.143854,102000000.0,166000000.0,0.089104,0.01213,0.01213,13680000000,13680000000,,
1991-09-27,AAPL,,,Q4,1507000000,852000000,655000000,0.434638,145000000,389000000,0.0,0.0,534000000,1386000000,0.0,58000000.0,189000000,0.125415,121000000.0,0.080292,10000000.0,131000000.0,0.086928,50000000.0,81000000.0,0.053749,0.00596,0.00596,13580000000,13580000000,,
1991-06-28,AAPL,,,Q3,1529000000,828000000,700000000,0.457816,152000000,413000000,0.0,0.0,789000000,1617000000,0.0,53000000.0,-33000000,-0.021583,-89000000.0,-0.058208,3000000.0,-86000000.0,-0.056246,-33000000.0,-53000000.0,-0.034663,-0.00395,-0.00395,13420000000,13420000000,,
1991-03-29,AAPL,,,Q2,1598000000,819000000,779000000,0.487484,146000000,446000000,0.0,0.0,592000000,1411000000,0.0,46000000.0,257000000,0.160826,187000000.0,0.117021,25000000.0,212000000.0,0.132666,80000000.0,131000000.0,0.081977,0.00958,0.00958,13680000000,13680000000,,
1990-12-28,AAPL,,,Q1,1676000000,815000000,861000000,0.513723,140000000,492000000,0.0,0.0,632000000,1447000000,0.0,47000000.0,290000000,0.173031,228000000.0,0.136038,14000000.0,243000000.0,0.144988,92000000.0,151000000.0,0.090095,0.01143,0.01143,13208000000,13208000000,,
1990-09-28,AAPL,,,Q4,1354000000,652000000,702000000,0.518464,132000000,429000000,0.0,0.0,562000000,1214000000,0.0,61000000.0,222000000,0.163959,141000000.0,0.104136,21000000.0,161000000.0,0.118907,63000000.0,98000000.0,0.072378,0.00715,0.00715,13700000000,13700000000,,
1990-06-29,AAPL,,,Q3,1365000000,628000000,737000000,0.539927,124000000,430000000,0.0,0.0,555000000,1183000000,0.0,50000000.0,247000000,0.180952,182000000.0,0.133333,14000000.0,196000000.0,0.14359,77000000.0,120000000.0,0.087912,0.00861,0.00861,13940000000,13940000000,,
1990-03-30,AAPL,,,Q2,1346000000,610000000,737000000,0.547548,115000000,422000000,0.0,0.0,537000000,1147000000,0.0,44000000.0,260000000,0.193165,199000000.0,0.147845,17000000.0,216000000.0,0.160475,84000000.0,132000000.0,0.098068,0.00928,0.00928,14220000000,14220000000,,
1989-12-29,AAPL,,,Q1,1493000000,716000000,777000000,0.520429,106000000,481000000,0.0,0.0,587000000,1303000000,0.0,48000000.0,253000000,0.169457,190000000.0,0.127261,15000000.0,205000000.0,0.137307,80000000.0,125000000.0,0.083724,0.00862,0.00862,14504000000,14504000000,,
1989-09-29,AAPL,,,Q4,1384000000,677000000,706000000,0.510116,113000000,422000000,0.0,0.0,535000000,1212000000,0.0,40000000.0,304000000,0.219653,172000000.0,0.124277,92000000.0,264000000.0,0.190751,103000000.0,161000000.0,0.116329,0.01107,0.01107,14548000000,14548000000,,
1989-06-30,AAPL,,,Q3,1248000000,631000000,617000000,0.494391,103000000,363000000,0.0,0.0,467000000,1098000000,0.0,85000000.0,242000000,0.19391,150000000.0,0.120192,8000000.0,158000000.0,0.126603,61000000.0,96000000.0,0.076923,0.00663,0.00663,14480000000,14480000000,,
